House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
Mars Saturn Ketu,,Moon,Jupiter,,,Rahu,,,,Sun Mercury Venus,
,Moon,Jupiter,,,Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu
Moon,Jupiter,,,Rahu,,,,Mercury,Sun Venus,Saturn Ketu,Mars
Moon,Jupiter,,,Rahu,,,Mercury,Sun Venus,,Mars Saturn Ketu,
Jupiter,,,Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu,,Moon
Jupiter,,Rahu,,,,Mercury,Sun Venus,Ketu,Mars Saturn,,Moon
,,Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu,,Moon,Jupiter
,Rahu,,,,Mercury,Sun Venus,Ketu,Mars Saturn,,Moon,Jupiter
,Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu,,Moon,Jupiter,
,Rahu,,,,Sun Mercury Venus,,Mars Saturn Ketu,,Moon,Jupiter,
Rahu,,,,Mercury,Sun Venus,Saturn Ketu,Mars,,Moon Jupiter,,
Rahu,,,,Sun Mercury Venus,,Mars Saturn Ketu,,Moon,Jupiter,,
,,,Mercury,Sun Venus,Ketu,Mars Saturn,,Moon Jupiter,,,Rahu
,,,Mercury Venus,Sun,Mars Saturn Ketu,,Moon,Jupiter,,,Rahu
,,Mercury,Sun Venus,Ketu,Mars Saturn,,Moon,Jupiter,,Rahu,
,,Mercury Venus,Sun,Mars Saturn Ketu,,Moon,Jupiter,,,Rahu,
,Mercury,Sun Venus,,Mars Saturn Ketu,,Moon,Jupiter,,,Rahu,
,Mercury Venus,Sun,Saturn Ketu,Mars,,Moon Jupiter,,,Rahu,,
,Sun Mercury Venus,,Mars Saturn Ketu,,Moon,Jupiter,,,Rahu,,
Mercury,Sun Venus,Saturn Ketu,Mars,,Moon Jupiter,,,Rahu,,,
Sun Mercury Venus,,Mars Saturn Ketu,,Moon,Jupiter,,,Rahu,,,
Sun Venus,Ketu,Mars Saturn,,Moon Jupiter,,,Rahu,,,,Mercury
,Mars Saturn Ketu,,Moon,Jupiter,,,Rahu,,,,Sun Mercury Venus
Saturn Ketu,Mars,,Moon Jupiter,,,Rahu,,,,Mercury,Sun Venus
Mars Saturn Ketu,,Moon,Jupiter,,,Rahu,,,Mercury,Sun Venus,
,,Moon Jupiter,,,Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu
,Moon Jupiter,,,Rahu,,,,Mercury,Sun Venus,Saturn Ketu,Mars
Moon,Jupiter,,Rahu,,,,Mercury,Sun Venus,Ketu,Mars Saturn,
Moon Jupiter,,,Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu,,
,,Rahu,,,,Mercury,Sun Venus,Ketu,Mars Saturn,,Moon Jupiter
,,Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu,,,Moon Jupiter
,Rahu,,,,Mercury,Sun Venus,Ketu,Mars Saturn,,Moon,Jupiter
,Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu,,,Moon Jupiter,
,Rahu,,,,Sun Mercury Venus,,Mars Saturn Ketu,,Moon,Jupiter,
Rahu,,,,Mercury,Sun Venus,Saturn Ketu,Mars,,Moon Jupiter,,
Rahu,,,,Sun Mercury Venus,,Mars Saturn Ketu,,,Moon Jupiter,,
,,,Mercury,Sun Venus,Saturn Ketu,Mars,,Moon Jupiter,,,Rahu
,,,Mercury Venus,Sun,Mars Saturn Ketu,,,Moon Jupiter,,,Rahu
,,Mercury,Sun Venus,Ketu,Mars Saturn,,Moon Jupiter,,,Rahu,
,,Mercury Venus,Sun,Mars Saturn Ketu,,,Moon Jupiter,,,Rahu,
,Mercury,Sun Venus,Ketu,Mars Saturn,,Moon,Jupiter,,Rahu,,
,Mercury Venus,Sun,Saturn Ketu,Mars,,Moon Jupiter,,,Rahu,,
,Sun Mercury Venus,,Mars Saturn Ketu,,,Moon Jupiter,,,Rahu,,
Mercury,Sun Venus,Saturn Ketu,Mars,,Moon Jupiter,,,Rahu,,,
Sun Mercury Venus,,Mars Saturn Ketu,,,Moon Jupiter,,,Rahu,,,
Sun Venus,Saturn Ketu,Mars,,Moon Jupiter,,,Rahu,,,,Mercury
,Mars Saturn Ketu,,,Moon Jupiter,,,Rahu,,,,Sun Mercury Venus
Saturn Ketu,Mars,,Moon Jupiter,,,Rahu,,,,Mercury,Sun Venus
Mars Saturn Ketu,,,Moon Jupiter,,,Rahu,,,Mercury,Sun Venus,
,,Moon Jupiter,,,Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu
,Moon Jupiter,,,Rahu,,,,Mercury,Sun Venus,Saturn Ketu,Mars
,Moon Jupiter,,Rahu,,,,Mercury,Sun Venus,Ketu,Mars Saturn,
Moon Jupiter,,,Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu,,
,,Rahu,,,,Mercury,Sun Venus,Ketu,Mars Saturn,,Moon Jupiter
,,Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu,,,Moon Jupiter
,Rahu,,,,Mercury,Sun Venus,Ketu,Mars Saturn,,,Moon Jupiter
,Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu,,,Moon Jupiter,
,Rahu,,,,Sun Mercury Venus,,Mars Saturn Ketu,,,Moon Jupiter,
Rahu,,,,Mercury,Sun Venus,Saturn Ketu,Mars,,Moon Jupiter,,
Rahu,,,,Sun Mercury Venus,,Mars Saturn Ketu,,,Moon Jupiter,,
,,,Mercury,Sun Venus,Saturn Ketu,Mars,,Moon Jupiter,,,Rahu
,,,Mercury Venus,Sun,Mars Saturn Ketu,,,Moon Jupiter,,,Rahu
,,Mercury,Sun Venus,Ketu,Mars Saturn,,Jupiter,Moon,,Rahu,
,,Mercury Venus,Sun,Mars Saturn Ketu,,,Moon Jupiter,,,Rahu,
,Mercury,Sun Venus,Ketu,Mars Saturn,,,Moon Jupiter,,Rahu,,
,Mercury Venus,Sun,Saturn Ketu,Mars,,Moon Jupiter,,,Rahu,,
,Sun Mercury Venus,,Mars Saturn Ketu,,,Moon Jupiter,,,Rahu,,
Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter,Moon,,Rahu,,,
Sun Mercury Venus,,Mars Saturn Ketu,,,Moon Jupiter,,,Rahu,,,
Sun Venus,Saturn Ketu,Mars,,Jupiter,Moon,,Rahu,,,,Mercury
,Mars Saturn Ketu,,,Moon Jupiter,,,Rahu,,,,Sun Mercury Venus
Saturn Ketu,Mars,,Jupiter,Moon,,Rahu,,,,Mercury,Sun Venus
Mars Saturn,,,Moon Jupiter,,Rahu,,,,Mercury,Sun Venus,Ketu
,,Moon Jupiter,,,Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu
,Jupiter,Moon,,Rahu,,,,Mercury,Sun Venus,Saturn Ketu,Mars
,Moon Jupiter,,Rahu,,,,Mercury,Sun Venus,Ketu,Mars Saturn,
Moon Jupiter,,,Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu,,
Moon,,Rahu,,,,Mercury,Sun Venus,Ketu,Mars Saturn,,Jupiter
,,Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu,,,Moon Jupiter
,Rahu,,,,Mercury,Sun Venus,Ketu,Mars Saturn,,Jupiter,Moon
,Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu,,,Moon Jupiter,
Rahu,,,,,Sun Mercury Venus,Ketu,Mars Saturn,,,Moon Jupiter,
Rahu,,,,Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter,Moon,
Rahu,,,,Sun Mercury Venus,,Mars Saturn Ketu,,,Moon Jupiter,,
,,,Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter,Moon,,Rahu
,,,Mercury Venus,Sun,Mars Saturn Ketu,,,Moon Jupiter,,,Rahu
,,Mercury,Sun Venus,Ketu,Mars Saturn,,Jupiter,Moon,,Rahu,
,,Mercury Venus,Sun,Mars Saturn Ketu,,,Jupiter,Moon,,Rahu,
,Mercury,Sun Venus,Ketu,Mars Saturn,,,Moon Jupiter,,Rahu,,
,Mercury Venus,Sun,Saturn Ketu,Mars,,Jupiter,Moon,,Rahu,,
,Sun Mercury Venus,,Mars Saturn Ketu,,,Moon Jupiter,,,Rahu,,
Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter,Moon,,Rahu,,,
Sun Mercury Venus,,Mars Saturn Ketu,,,Moon Jupiter,,,Rahu,,,
Sun Venus,Saturn Ketu,Mars,,Jupiter,Moon,,Rahu,,,,Mercury
,Mars Saturn Ketu,,,Moon Jupiter,,,Rahu,,,,Sun Mercury Venus
Saturn Ketu,Mars,,Jupiter,Moon,,Rahu,,,,Mercury,Sun Venus
Mars Saturn,,,Moon Jupiter,,Rahu,,,,Mercury,Sun Venus,Ketu
,,Jupiter,Moon,,Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu
,Jupiter,Moon,,Rahu,,,,Mercury,Sun Venus,Saturn Ketu,Mars
,Moon Jupiter,,Rahu,,,,Mercury,Sun Venus,Ketu,Mars Saturn,
Jupiter,Moon,,Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu,,
Moon,,Rahu,,,,Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter
Moon,,Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu,,,Jupiter
,Rahu,,,,Mercury,Sun Venus,Ketu,Mars Saturn,,Jupiter,Moon
,Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu,,,Jupiter,Moon
Rahu,,,,,Sun Mercury Venus,Ketu,Mars Saturn,,,Moon Jupiter,
Rahu,,,,Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter,Moon,
Rahu,,,,Sun Mercury Venus,,Mars Saturn Ketu,,,Jupiter,Moon,
,,,Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter,Moon,,Rahu
,,,Mercury Venus,Sun,Mars Saturn Ketu,,,Jupiter,Moon,,Rahu
,,Mercury,Sun Venus,Ketu,Mars Saturn,,Jupiter,Moon,,Rahu,
,,Mercury Venus,Sun,Mars Saturn Ketu,,,Jupiter,Moon,,Rahu,
,Mercury,Sun Venus,Ketu,Mars Saturn,,,Jupiter,Moon,Rahu,,
,Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter,Moon,,Rahu,,
,Sun Mercury Venus,,Mars Saturn Ketu,,,Jupiter,Moon,,Rahu,,
Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter,Moon,,Rahu,,,
Sun Mercury Venus,,Mars Saturn Ketu,,,Jupiter,Moon,,Rahu,,,
Sun Venus,Saturn Ketu,Mars,,Jupiter,Moon,,Rahu,,,,Mercury
,Mars Saturn Ketu,,,Jupiter,Moon,,Rahu,,,,Sun Mercury Venus
Saturn Ketu,Mars,,Jupiter,Moon,,Rahu,,,,Mercury,Sun Venus
Mars Saturn,,,Jupiter,Moon,Rahu,,,,Mercury,Sun Venus,Ketu
,,Jupiter,Moon,,Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu
,Jupiter,Moon,,Rahu,,,,Mercury,Sun Venus,Saturn Ketu,Mars
Jupiter,,Moon,Rahu,,,,Mercury,Sun Venus,Ketu,Mars Saturn,
Jupiter,Moon,,Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu,,
,Moon,Rahu,,,,Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter
Moon,,Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu,,,Jupiter
Moon,Rahu,,,,Mercury,Sun Venus,Ketu,Mars Saturn,,Jupiter,
,Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu,,,Jupiter,Moon
Rahu,,,,,Sun Mercury Venus,Ketu,Mars Saturn,,,Jupiter,Moon
Rahu,,,,Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter,Moon,
Rahu,,,,Sun Mercury Venus,,Mars Saturn Ketu,,,Jupiter,Moon,
,,,Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter,,Moon,Rahu
,,,Mercury Venus,Sun,Mars Saturn Ketu,,,Jupiter,Moon,,Rahu
,,Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter,,Moon,Rahu,
,,Mercury Venus,Sun,Mars Saturn Ketu,,,Jupiter,Moon,,Rahu,
,Mercury,Sun Venus,Ketu,Mars Saturn,,,Jupiter,Moon,Rahu,,
,Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter,Moon,,Rahu,,
,Sun Mercury Venus,,Mars Saturn Ketu,,,Jupiter,Moon,,Rahu,,
Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter,,Moon,Rahu,,,
Sun Mercury Venus,,Mars Saturn Ketu,,,Jupiter,Moon,,Rahu,,,
Sun Venus,Saturn Ketu,Mars,,Jupiter,,Moon,Rahu,,,,Mercury
,Mars Saturn Ketu,,,Jupiter,Moon,,Rahu,,,,Sun Mercury Venus
Saturn Ketu,Mars,,Jupiter,,Moon,Rahu,,,,Mercury,Sun Venus
Mars Saturn,,Jupiter,,Moon,Rahu,,,,Mercury,Sun Venus,Ketu
,,Jupiter,Moon,,Rahu,,,,Sun Mercury Venus,,Mars Saturn Ketu
,Jupiter,,Moon,Rahu,,,,Mercury,Sun Venus,Saturn Ketu,Mars
Jupiter,,Moon,Rahu,,,,Mercury,Sun Venus,Ketu,Mars Saturn,
Jupiter,Moon,,Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu,,
,Moon,Rahu,,,,Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter
,Moon,Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu,,,Jupiter
Moon,Rahu,,,,Mercury,Sun Venus,Ketu,Mars Saturn,,Jupiter,
Moon,Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu,,,Jupiter,
Rahu,,,,,Sun Mercury Venus,Ketu,Mars Saturn,,,Jupiter,Moon
Rahu,,,,Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter,,Moon
Rahu,,,,Sun Mercury Venus,,Mars Saturn Ketu,,,Jupiter,Moon,
,,,Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter,,Moon,Rahu
,,,Mercury Venus,Sun,Mars Saturn Ketu,,,Jupiter,,Moon,Rahu
,,Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter,,Moon,Rahu,
,,Mercury Venus,Sun,Mars Saturn Ketu,,,Jupiter,,Moon,Rahu,
,Mercury,Sun Venus,Ketu,Mars Saturn,,Jupiter,,Moon,Rahu,,
,Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter,,Moon,Rahu,,
,Sun Mercury Venus,Ketu,Mars Saturn,,,Jupiter,Moon,Rahu,,,
Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter,,Moon,Rahu,,,
Sun Mercury Venus,,Mars Saturn Ketu,,,Jupiter,,Moon,Rahu,,,
Sun Venus,Saturn Ketu,Mars,,Jupiter,,Moon,Rahu,,,,Mercury
,Mars Saturn Ketu,,,Jupiter,,Moon,Rahu,,,,Sun Mercury Venus
Saturn Ketu,Mars,,Jupiter,,Moon,Rahu,,,,Mercury,Sun Venus
Mars Saturn,,Jupiter,,Moon,Rahu,,,,Mercury,Sun Venus,Ketu
,,Jupiter,,Moon,Rahu,,,,Sun Mercury Venus,,Mars Saturn Ketu
,Jupiter,,Moon,Rahu,,,,Mercury,Sun Venus,Saturn Ketu,Mars
Jupiter,,Moon,Rahu,,,,Mercury,Sun Venus,Saturn Ketu,Mars,
Jupiter,,Moon,Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu,,
,Moon,Rahu,,,,Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter
,Moon,Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu,,,Jupiter
Moon,Rahu,,,,Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter,
Moon,Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu,,,Jupiter,
Moon Rahu,,,,,Sun Mercury Venus,Ketu,Mars Saturn,,,Jupiter,
Rahu,,,,Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter,,Moon
Rahu,,,,Sun Mercury Venus,,Mars Saturn Ketu,,,Jupiter,,Moon
,,,Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter,,Moon,Rahu
,,,Mercury Venus,Sun,Mars Saturn Ketu,,,Jupiter,,Moon,Rahu
,,Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter,,,Moon Rahu,
,,Mercury Venus,Sun,Mars Saturn Ketu,,,Jupiter,,Moon,Rahu,
,,Sun Mercury Venus,Ketu,Mars Saturn,,Jupiter,,,Moon Rahu,,
,Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter,,Moon,Rahu,,
,Sun Mercury Venus,Ketu,Mars Saturn,,,Jupiter,,Moon Rahu,,,
Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter,,Moon,Rahu,,,
Sun Mercury Venus,,Mars Saturn Ketu,,,Jupiter,,Moon,Rahu,,,
Sun Venus,Saturn Ketu,Mars,,Jupiter,,,Moon Rahu,,,,Mercury
,Mars Saturn Ketu,,,Jupiter,,Moon,Rahu,,,,Sun Mercury Venus
Saturn Ketu,Mars,,Jupiter,,Moon,Rahu,,,,Mercury,Sun Venus
Mars,,Jupiter,,,Moon Rahu,,,,Mercury,Sun Venus,Saturn Ketu
,,Jupiter,,Moon,Rahu,,,,Sun Mercury Venus,,Mars Saturn Ketu
,Jupiter,,Moon,Rahu,,,,Mercury,Sun Venus,Mars Saturn Ketu,
Jupiter,,,Moon Rahu,,,,Mercury,Sun Venus,Saturn Ketu,Mars,
Jupiter,,Moon,Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu,,
,,Moon Rahu,,,,Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter
,Moon,Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu,,,Jupiter
,Moon Rahu,,,,Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter,
Moon,Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu,,,Jupiter,
Moon Rahu,,,,,Sun Mercury Venus,Ketu,Mars Saturn,,Jupiter,,
Moon Rahu,,,,Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter,,
,,,,Sun Mercury Venus,Ketu,Mars Saturn,,,Jupiter,,Moon Rahu
,,,Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter,,,Moon Rahu
,,,Mercury Venus,Sun,Mars Saturn Ketu,,,Jupiter,,Moon,Rahu
,,Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter,,,Moon Rahu,
,,Mercury Venus,Sun,Mars Saturn Ketu,,,Jupiter,,,Moon Rahu,
,,Sun Mercury Venus,Ketu,Mars Saturn,,Jupiter,,,Moon Rahu,,
,Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter,,,Moon Rahu,,
,Sun Mercury Venus,Ketu,Mars Saturn,,,Jupiter,,Moon Rahu,,,
Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter,,,Moon Rahu,,,
Sun Mercury Venus,,Mars Saturn Ketu,,,Jupiter,,Moon,Rahu,,,
Sun Venus,Saturn Ketu,Mars,,Jupiter,,,Moon Rahu,,,,Mercury
Ketu,Mars Saturn,,,Jupiter,,Moon Rahu,,,,,Sun Mercury Venus
Saturn Ketu,Mars,,Jupiter,,,Moon Rahu,,,,Mercury,Sun Venus
Mars,,Jupiter,,,Moon Rahu,,,,Mercury,Sun Venus,Saturn Ketu
,,Jupiter,,Moon Rahu,,,,,Sun Mercury Venus,Ketu,Mars Saturn
,Jupiter,,,Moon Rahu,,,,Mercury,Sun Venus,Mars Saturn Ketu,
Jupiter,,,Moon Rahu,,,,Mercury,Sun Venus,Saturn Ketu,Mars,
Jupiter,,,Moon Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu,,
,,Moon Rahu,,,,Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter
,,Moon Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu,,,Jupiter
,Moon Rahu,,,,Mercury,Sun Venus,Saturn Ketu,Mars,,Jupiter,
,Moon Rahu,,,,Mercury Venus,Sun,Mars Saturn Ketu,,,Jupiter,
Moon Rahu,,,,,Sun Mercury Venus,Ketu,Mars Saturn,,Jupiter,,
