House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
Venus,Sun Mars,Mercury,,Moon,Saturn Ketu,,,,,Jupiter,Rahu
Sun Mars,Mercury,,,Moon Saturn,Ketu,,,,,Jupiter,Venus Rahu
Sun Mars,Mercury,,Moon,Saturn Ketu,,,,,Jupiter,Rahu,Venus
Mercury,,,Moon Saturn,Ketu,,,,,Jupiter,Venus Rahu,Sun Mars
Mercury,,Moon,Saturn Ketu,,,,,Jupiter,Rahu,Venus,Sun Mars
,Moon,Saturn Ketu,,,,,Jupiter,Rahu,Venus,Sun Mars,Mercury
,Moon Saturn,Ketu,,,,,Jupiter,Venus Rahu,Mars,Sun Mercury,
Moon,Saturn Ketu,,,,,Jupiter,Rahu,Venus,Sun Mars,Mercury,
Saturn Ketu,,,,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,Moon
Ketu,,,,,Jupiter,Rahu,Venus Mars,Sun Mercury,,,Moon Saturn
,,,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,Moon,Saturn Ketu
,,,,Jupiter,Venus Rahu,Mars,Sun Mercury,,,Moon Saturn,Ketu
,,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,Moon,Saturn Ketu,
,,,Jupiter,Rahu,Venus Mars,Sun Mercury,,,Moon,Saturn Ketu,
,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Moon Saturn Ketu,,
,,Jupiter,Rahu,Venus,Sun Mercury Mars,,,Moon,Saturn Ketu,,
,,Jupiter Rahu,Venus,Sun Mars,Mercury,,,Moon Saturn Ketu,,,
,Jupiter,Rahu,Venus,Sun Mars,Mercury,,Moon,Saturn Ketu,,,
,Jupiter,Venus Rahu,Mars,Sun Mercury,,,Moon Saturn,Ketu,,,
Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Moon Saturn Ketu,,,,
Jupiter,Rahu,Venus Mars,Sun Mercury,,,Moon Saturn,Ketu,,,,
Rahu,Venus,Sun Mars,Mercury,,,Moon Saturn Ketu,,,,,Jupiter
Rahu,Venus,Sun Mercury Mars,,,Moon,Saturn Ketu,,,,,Jupiter
Venus,Sun Mars,Mercury,,,Moon Saturn Ketu,,,,,,Jupiter Rahu
Venus,Sun Mars,Mercury,,Moon,Saturn Ketu,,,,,Jupiter,Rahu
Sun Mars,Mercury,,,Moon Saturn Ketu,,,,,,Jupiter Rahu,Venus
Sun Mars,Mercury,,,Moon Saturn Ketu,,,,,Jupiter,Rahu,Venus
Mercury,,,Moon Saturn Ketu,,,,,,Jupiter Rahu,Venus,Sun Mars
Mercury,,Moon,Saturn Ketu,,,,,Jupiter,Rahu,Venus,Sun Mars
,,Moon Saturn Ketu,,,,,Jupiter,Rahu,Venus,Sun Mars,Mercury
,Moon Saturn,Ketu,,,,,Jupiter,Venus Rahu,Mars,Sun Mercury,
,Moon Saturn Ketu,,,,,Jupiter,Rahu,Venus,Sun Mars,Mercury,
Moon Saturn Ketu,,,,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,
Ketu,,,,,Jupiter,Rahu,Venus Mars,Sun Mercury,,,Moon Saturn
,,,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Moon Saturn Ketu
,,,,Jupiter,Venus Rahu,Mars,Sun Mercury,,,Moon Saturn,Ketu
,,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Moon Saturn Ketu,
,,,Jupiter,Rahu,Venus Mars,Sun Mercury,,,Moon Saturn,Ketu,
,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Moon Saturn Ketu,,
,,Jupiter,Rahu,Venus,Sun Mercury Mars,,,,Moon Saturn Ketu,,
,,Jupiter Rahu,Venus,Sun Mars,Mercury,,,Moon Saturn Ketu,,,
,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Moon Saturn Ketu,,,
,Jupiter,Venus Rahu,Mars,Sun Mercury,,,Moon Saturn,Ketu,,,
Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Moon Saturn Ketu,,,,
Jupiter,Rahu,Venus Mars,Sun Mercury,,,Saturn,Moon Ketu,,,,
Rahu,Venus,Sun Mars,Mercury,,,Moon Saturn Ketu,,,,,Jupiter
Rahu,Venus,Sun Mercury Mars,,,,Moon Saturn Ketu,,,,,Jupiter
Venus,Sun Mars,Mercury,,,Moon Saturn Ketu,,,,,Jupiter,Rahu
Venus,Sun Mars,Mercury,,,Moon Saturn Ketu,,,,,Jupiter,Rahu
Sun Mars,Mercury,,,Moon Saturn Ketu,,,,,,Jupiter Rahu,Venus
Sun Mars,Mercury,,,Moon Saturn Ketu,,,,,Jupiter,Rahu,Venus
Mercury,,,Moon Saturn Ketu,,,,,,Jupiter Rahu,Venus,Sun Mars
Mercury,,,Moon Saturn Ketu,,,,,Jupiter,Rahu,Venus,Sun Mars
,,Moon Saturn Ketu,,,,,Jupiter,Rahu,Venus,Sun Mars,Mercury
,Saturn,Moon Ketu,,,,,Jupiter,Venus Rahu,Mars,Sun Mercury,
,Moon Saturn Ketu,,,,,Jupiter,Rahu,Venus,Sun Mars,Mercury,
Moon Saturn Ketu,,,,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,
Moon Ketu,,,,,Jupiter,Rahu,Venus Mars,Sun Mercury,,,Saturn
,,,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Moon Saturn Ketu
,,,,Jupiter,Venus Rahu,Mars,Sun Mercury,,,Saturn,Moon Ketu
,,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Moon Saturn Ketu,
,,,Jupiter,Rahu,Venus Mars,Sun Mercury,,,Saturn,Moon Ketu,
,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Moon Saturn Ketu,,
,,Jupiter,Rahu,Venus,Sun Mercury Mars,,,,Moon Saturn Ketu,,
,,Jupiter Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,Moon,,
,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Moon Saturn Ketu,,,
,Jupiter Rahu,Venus,Mars,Sun Mercury,,,Saturn Ketu,Moon,,,
Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Moon Saturn Ketu,,,,
Jupiter,Rahu,Venus Mars,Sun Mercury,,,Saturn,Moon Ketu,,,,
Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,Moon,,,,Jupiter
Rahu,Venus,Sun Mercury Mars,,,,Moon Saturn Ketu,,,,,Jupiter
Venus,Sun Mars,Mercury,,,Saturn Ketu,Moon,,,,Jupiter,Rahu
Venus,Sun Mars,Mercury,,,Moon Saturn Ketu,,,,,Jupiter,Rahu
Sun Mars,Mercury,,,Saturn Ketu,Moon,,,,,Jupiter Rahu,Venus
Sun Mars,Mercury,,,Moon Saturn Ketu,,,,,Jupiter,Rahu,Venus
Mercury,,,Saturn Ketu,Moon,,,,,Jupiter Rahu,Venus,Sun Mars
Mercury,,,Moon Saturn Ketu,,,,,Jupiter,Rahu,Venus,Sun Mars
,,Saturn Ketu,Moon,,,,Jupiter,Rahu,Venus,Sun Mars,Mercury
,Saturn Ketu,Moon,,,,,Jupiter Rahu,Venus,Mars,Sun Mercury,
,Moon Saturn Ketu,,,,,Jupiter,Rahu,Venus,Sun Mercury Mars,,
Saturn Ketu,Moon,,,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,
Moon Ketu,,,,,Jupiter,Rahu,Venus Mars,Sun Mercury,,,Saturn
Moon,,,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu
,,,,Jupiter,Rahu,Venus Mars,Sun Mercury,,,Saturn,Moon Ketu
,,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,Moon
,,,Jupiter,Rahu,Venus Mars,Sun Mercury,,,Saturn,Moon Ketu,
,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,Moon,
,,Jupiter,Rahu,Venus,Sun Mercury Mars,,,,Saturn Ketu,Moon,
,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,Moon,,
,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,Moon,,
,Jupiter Rahu,Venus,Mars,Sun Mercury,,,Saturn Ketu,Moon,,,
Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,Moon,,,
Jupiter,Rahu,Venus Mars,Sun Mercury,,,Saturn,Moon Ketu,,,,
Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,Moon,,,,Jupiter
Rahu,Venus,Sun Mercury Mars,,,Saturn,Ketu,Moon,,,,Jupiter
Venus,Sun Mars,Mercury,,,Saturn Ketu,Moon,,,,Jupiter,Rahu
Venus,Sun Mars,Mercury,,,Saturn Ketu,Moon,,,,Jupiter,Rahu
Sun Mars,Mercury,,,Saturn Ketu,Moon,,,,,Jupiter Rahu,Venus
Sun Mars,Mercury,,,Saturn Ketu,Moon,,,,Jupiter,Rahu,Venus
Mercury,,,Saturn Ketu,Moon,,,,,Jupiter Rahu,Venus,Sun Mars
Mercury,,,Saturn Ketu,Moon,,,,Jupiter,Rahu,Venus,Sun Mars
,,Saturn Ketu,Moon,,,,Jupiter,Rahu,Venus,Sun Mars,Mercury
,Saturn Ketu,,Moon,,,,Jupiter Rahu,Venus,Mars,Sun Mercury,
,Saturn Ketu,Moon,,,,Jupiter,Rahu,Venus,Sun Mercury Mars,,
Saturn Ketu,Moon,,,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,
,Moon,,,,Jupiter Rahu,,Venus Mars,Sun Mercury,,,Saturn Ketu
Moon,,,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu
Moon,,,,Jupiter Rahu,,Venus Mars,Sun Mercury,,,Saturn Ketu,
,,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,Moon
,,,Jupiter,Rahu,Venus Mars,Sun Mercury,,,Saturn,Ketu,Moon
,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,Moon,
,,Jupiter,Rahu,Venus,Sun Mercury Mars,,,,Saturn Ketu,Moon,
,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,,Moon,
,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,Moon,,
,Jupiter Rahu,Venus,Mars,Sun Mercury,,,Saturn Ketu,,Moon,,
Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,Moon,,,
Jupiter,Rahu,Venus Mars,Sun Mercury,,,Saturn,Ketu,Moon,,,
Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,Moon,,,,Jupiter
Rahu,Venus,Sun Mercury Mars,,,Saturn,Ketu,Moon,,,,Jupiter
Venus,Sun Mars,Mercury,,,Saturn Ketu,,Moon,,,Jupiter,Rahu
Venus,Sun Mars,Mercury,,,Saturn Ketu,Moon,,,,Jupiter,Rahu
Sun Mars,Mercury,,,Saturn Ketu,,Moon,,,,Jupiter Rahu,Venus
Sun Mars,Mercury,,,Saturn Ketu,Moon,,,,Jupiter,Rahu,Venus
Mercury,,,Saturn Ketu,,Moon,,,,Jupiter Rahu,Venus,Sun Mars
Mercury,,,Saturn Ketu,Moon,,,,Jupiter,Rahu,Venus,Sun Mars
,,Saturn Ketu,,Moon,,,Jupiter,Rahu,Venus,Sun Mars,Mercury
,Saturn Ketu,,Moon,,,,Jupiter Rahu,Venus,Mars,Sun Mercury,
Saturn,Ketu,Moon,,,,Jupiter,Rahu,Venus,Sun Mercury Mars,,
Saturn Ketu,,Moon,,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,
,Moon,,,,Jupiter Rahu,,Venus Mars,Sun Mercury,,,Saturn Ketu
,Moon,,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu
Moon,,,,Jupiter Rahu,,Venus Mars,Sun Mercury,,,Saturn Ketu,
Moon,,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,
,,,Jupiter,Rahu,Venus Mars,Sun Mercury,,,Saturn,Ketu,Moon
,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,,Moon
,,Jupiter,Rahu,Venus,Sun Mercury Mars,,,,Saturn Ketu,Moon,
,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,,Moon,
,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,,Moon,
,Jupiter Rahu,Venus,Mars,Sun Mercury,,,Saturn Ketu,,Moon,,
Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,,Moon,,
Jupiter Rahu,,Venus Mars,Sun Mercury,,,Saturn Ketu,,Moon,,,
Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,,Moon,,,Jupiter
Rahu,Venus,Sun Mercury Mars,,,Saturn,Ketu,,Moon,,,Jupiter
Venus,Sun Mars,Mercury,,,Saturn Ketu,,Moon,,,Jupiter,Rahu
Venus,Sun Mars,Mercury,,,Saturn Ketu,,Moon,,,Jupiter,Rahu
Sun Mars,Mercury,,,Saturn Ketu,,Moon,,,Jupiter,Rahu,Venus
Sun Mars,Mercury,,,Saturn Ketu,,Moon,,,Jupiter,Rahu,Venus
Mercury,,,Saturn Ketu,,Moon,,,Jupiter,Rahu,Venus,Sun Mars
,,,Saturn Ketu,,Moon,,,Jupiter,Rahu,Venus,Sun Mercury Mars
,,Saturn Ketu,,Moon,,,Jupiter,Rahu,Venus,Sun Mars,Mercury
,Saturn Ketu,,Moon,,,,Jupiter Rahu,Venus,Mars,Sun Mercury,
Saturn,Ketu,,Moon,,,Jupiter,Rahu,Venus,Sun Mercury Mars,,
Saturn Ketu,,Moon,,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,
,,Moon,,,Jupiter Rahu,,Venus Mars,Sun Mercury,,,Saturn Ketu
,Moon,,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu
,Moon,,,Jupiter Rahu,,Venus Mars,Sun Mercury,,,Saturn Ketu,
Moon,,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,
Moon,,,Jupiter,Rahu,Venus Mars,Sun Mercury,,,Saturn,Ketu,
,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,,Moon
,,Jupiter,Rahu,Venus,Sun Mercury Mars,,,Saturn,Ketu,,Moon
,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,,,Moon
,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,,Moon,
,Jupiter Rahu,Venus,Mars,Sun Mercury,,,Saturn Ketu,,,Moon,
Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,,Moon,,
Jupiter Rahu,,Venus Mars,Sun Mercury,,,Saturn Ketu,,,Moon,,
Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,,Moon,,,Jupiter
Rahu,Venus,Sun Mercury Mars,,,Saturn,Ketu,,Moon,,,Jupiter
Venus,Sun Mars,Mercury,,,Saturn Ketu,,,Moon,,Jupiter,Rahu
Venus,Sun Mars,Mercury,,,Saturn Ketu,,Moon,,,Jupiter,Rahu
Sun Mars,Mercury,,,Saturn Ketu,,,Moon,,Jupiter,Rahu,Venus
Sun Mars,Mercury,,,Saturn Ketu,,Moon,,,Jupiter,Rahu,Venus
Mercury,,,Saturn Ketu,,,Moon,,Jupiter,Rahu,Venus,Sun Mars
,,Saturn,Ketu,,Moon,,,Jupiter,Rahu,Venus,Sun Mercury Mars
,,Saturn Ketu,,,Moon,,Jupiter,Rahu,Venus,Sun Mars,Mercury
,Saturn Ketu,,,Moon,,Jupiter,Rahu,Venus,Sun Mars,Mercury,
Saturn,Ketu,,Moon,,,Jupiter,Rahu,Venus,Sun Mercury Mars,,
Saturn Ketu,,,Moon,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,
,,Moon,,,Jupiter Rahu,,Venus Mars,Sun Mercury,,,Saturn Ketu
,,Moon,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu
,Moon,,,Jupiter Rahu,,Venus Mars,Sun Mercury,,,Saturn Ketu,
,Moon,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,
Moon,,,Jupiter,Rahu,Venus Mars,Sun Mercury,,,Saturn,Ketu,
Moon,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,,
,,Jupiter,Rahu,Venus,Sun Mercury Mars,,,Saturn,Ketu,,Moon
,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,,,Moon
,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,,,Moon
,Jupiter Rahu,,Venus Mars,Sun Mercury,,,Saturn Ketu,,,Moon,
Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,,,Moon,
Jupiter Rahu,,Venus Mars,Sun Mercury,,,Saturn Ketu,,,Moon,,
Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,,,Moon,,Jupiter
Rahu,Venus,Sun Mercury Mars,,,Saturn,Ketu,,Moon,,,Jupiter
Venus,Sun Mars,Mercury,,,Saturn Ketu,,,Moon,,Jupiter,Rahu
Venus,Sun Mars,Mercury,,,Saturn Ketu,,,Moon,,Jupiter,Rahu
Sun Mars,Mercury,,,Saturn Ketu,,,Moon,,Jupiter,Rahu,Venus
Sun Mars,Mercury,,,Saturn Ketu,,,Moon,,Jupiter,Rahu,Venus
Mercury,,,Saturn Ketu,,,Moon,,Jupiter,Rahu,Venus,Sun Mars
,,Saturn,Ketu,,,Moon,,Jupiter,Rahu,Venus,Sun Mercury Mars
,,Saturn Ketu,,,Moon,,Jupiter,Rahu,Venus,Sun Mars,Mercury
,Saturn Ketu,,,Moon,,Jupiter,Rahu,Venus,Sun Mars,Mercury,
Saturn,Ketu,,,Moon,,Jupiter,Rahu,Venus,Sun Mercury Mars,,
Saturn Ketu,,,Moon,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,
,,Moon,,,Jupiter Rahu,,Venus Mars,Sun Mercury,,,Saturn Ketu
,,Moon,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu
,,Moon,,Jupiter Rahu,,Venus Mars,Sun Mercury,,,Saturn Ketu,
,Moon,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,
,Moon,,Jupiter Rahu,,Venus Mars,Sun Mercury,,,Saturn Ketu,,
Moon,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,,
Moon,,Jupiter,Rahu,Venus,Sun Mercury Mars,,,Saturn,Ketu,,
,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,,,Moon
,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,,,Moon
Jupiter,Rahu,,Venus Mars,Sun Mercury,,,Saturn Ketu,,,,Moon
Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,,,Moon,
Jupiter Rahu,,Venus Mars,Sun Mercury,,,Saturn Ketu,,,,Moon,
Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,,,Moon,,Jupiter
Rahu,Venus,Sun Mercury Mars,,,Saturn,Ketu,,,Moon,,Jupiter
Venus,Sun Mars,Mercury,,,Saturn Ketu,,,,Moon,Jupiter,Rahu
Venus,Sun Mars,Mercury,,Saturn,Ketu,,,Moon,,Jupiter,Rahu
Sun Mars,Mercury,,,Saturn Ketu,,,,Moon,Jupiter,Rahu,Venus
Sun Mars,Mercury,,,Saturn Ketu,,,Moon,,Jupiter,Rahu,Venus
Mercury,,,Saturn Ketu,,,,Moon,Jupiter,Rahu,Venus,Sun Mars
,,Saturn,Ketu,,,Moon,,Jupiter,Rahu,Venus,Sun Mercury Mars
,,Saturn Ketu,,,Moon,,Jupiter,Rahu,Venus,Sun Mars,Mercury
,Saturn Ketu,,,,Moon,Jupiter,Rahu,Venus,Sun Mars,Mercury,
Saturn,Ketu,,,Moon,,Jupiter,Rahu,Venus Mars,Sun Mercury,,
Saturn Ketu,,,Moon,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,
,,,Moon,Jupiter,Rahu,,Venus Mars,Sun Mercury,,,Saturn Ketu
,,Moon,,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu
,,Moon,,Jupiter Rahu,,Venus Mars,Sun Mercury,,,Saturn Ketu,
,,Moon,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,
,Moon,,Jupiter Rahu,,Venus Mars,Sun Mercury,,,Saturn Ketu,,
,Moon,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,,
Moon,,Jupiter,Rahu,Venus,Sun Mercury Mars,,,Saturn,Ketu,,
Moon,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,,,
,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,,,Moon
Jupiter,Rahu,,Venus Mars,Sun Mercury,,,Saturn Ketu,,,,Moon
Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,,,,Moon
Jupiter Rahu,,Venus Mars,Sun Mercury,,,Saturn Ketu,,,,Moon,
Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,,,,Moon,Jupiter
Rahu,Venus,Sun Mercury Mars,,,Saturn,Ketu,,,Moon,,Jupiter
Venus,Sun Mars,Mercury,,,Saturn Ketu,,,,Moon,Jupiter,Rahu
Venus,Sun Mercury Mars,,,Saturn,Ketu,,,,Moon,Jupiter,Rahu
Sun Mars,Mercury,,,Saturn Ketu,,,,Moon,Jupiter,Rahu,Venus
Sun Mars,Mercury,,Saturn,Ketu,,,,Moon,Jupiter,Rahu,Venus
Mercury,,,Saturn Ketu,,,,Moon,Jupiter,Rahu,Venus,Sun Mars
,,Saturn,Ketu,,,Moon,,Jupiter,Rahu,Venus,Sun Mercury Mars
,,Saturn Ketu,,,,Moon,Jupiter,Rahu,Venus,Sun Mars,Mercury
,Saturn Ketu,,,,Moon,Jupiter,Rahu,Venus,Sun Mars,Mercury,
Saturn Ketu,,,,Moon,,Jupiter Rahu,,Venus Mars,Sun Mercury,,
Saturn Ketu,,,,Moon,Jupiter,Rahu,Venus,Sun Mars,Mercury,,
,,,Moon,Jupiter,Rahu,,Venus Mars,Sun Mercury,,,Saturn Ketu
,,,Moon,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu
,,Moon,Jupiter,Rahu,,Venus Mars,Sun Mercury,,,Saturn Ketu,
,,Moon,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,
,,Moon,Jupiter Rahu,,Venus Mars,Sun Mercury,,,Saturn Ketu,,
,Moon,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,,
,Moon,Jupiter,Rahu,Venus,Sun Mercury Mars,,,Saturn,Ketu,,
Moon,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,,,
Moon,Jupiter,Rahu,Venus,Sun Mercury Mars,,,Saturn,Ketu,,,
Jupiter,Rahu,,Venus Mars,Sun Mercury,,,Saturn Ketu,,,,Moon
Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,,,,Moon
Jupiter Rahu,,Venus Mars,Sun Mercury,,,Saturn Ketu,,,,,Moon
Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,,,,Moon,Jupiter
,Venus,Sun Mercury Mars,,,Saturn Ketu,,,,,Moon,Jupiter Rahu
Venus,Sun Mars,Mercury,,,Saturn Ketu,,,,Moon,Jupiter,Rahu
Venus,Sun Mercury Mars,,,Saturn,Ketu,,,,Moon,Jupiter,Rahu
Sun Mars,Mercury,,,Saturn Ketu,,,,Moon,Jupiter,Rahu,Venus
Sun Mercury Mars,,,Saturn,Ketu,,,,Moon,Jupiter,Rahu,Venus
Mercury,,,Saturn Ketu,,,,Moon,Jupiter,Rahu,Venus,Sun Mars
,,Saturn Ketu,,,,,Moon,Jupiter Rahu,,Venus,Sun Mercury Mars
,,Saturn Ketu,,,,Moon,Jupiter,Rahu,Venus,Sun Mars,Mercury
,Saturn Ketu,,,,,Moon Jupiter,Rahu,Venus,Sun Mars,Mercury,
Saturn Ketu,,,,,Moon,Jupiter Rahu,,Venus Mars,Sun Mercury,,
Saturn Ketu,,,,Moon,Jupiter,Rahu,Venus,Sun Mars,Mercury,,
,,,,Moon Jupiter,Rahu,,Venus Mars,Sun Mercury,,,Saturn Ketu
,,,Moon,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu
,,,Moon Jupiter,Rahu,,Venus Mars,Sun Mercury,,,Saturn Ketu,
,,Moon,Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,
,,Moon,Jupiter Rahu,,Venus Mars,Sun Mercury,,,Saturn Ketu,,
,,Moon Jupiter,Rahu,Venus,Sun Mars,Mercury,,,Saturn Ketu,,
