House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,Moon,,Rahu,,,
,Jupiter,Mercury Venus Saturn Ketu,Sun,Mars,,Moon,,Rahu,,,
Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,Moon,,Rahu,,,,
Jupiter,Mercury Venus Saturn Ketu,Sun,Mars,,Moon,,Rahu,,,,
Ketu,Sun Mercury Venus Saturn,Mars,,Moon,,Rahu,,,,,Jupiter
Mercury Venus Ketu,Sun Saturn,Mars,,Moon,,Rahu,,,,,Jupiter
Sun Mercury Venus Saturn Ketu,Mars,,,Moon,,Rahu,,,,Jupiter,
Sun Saturn,Mars,,Moon,,Rahu,,,,,Jupiter,Mercury Venus Ketu
,Mars,,Moon,,Rahu,,,,Jupiter,,Sun Mercury Venus Saturn Ketu
Mars,,Moon,,Rahu,,,,,Jupiter,Mercury Venus Ketu,Sun Saturn
,Moon,,Rahu,,,,,Jupiter,Ketu,Sun Mercury Venus Saturn,Mars
,Moon,,Rahu,,,,Jupiter,,Mercury Venus Saturn Ketu,Sun,Mars
Moon,,Rahu,,,,,Jupiter,Mercury Venus Ketu,Sun Saturn,Mars,
,Rahu,,,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,Moon
,Rahu,,,,,Jupiter,Mercury Venus Saturn Ketu,Sun,Mars,,Moon
Rahu,,,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,Moon,
Rahu,,,,Jupiter,,Mercury Venus Saturn Ketu,Sun,Mars,,Moon,
,,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,Moon,,Rahu
,,,,Jupiter,Mercury Venus Saturn Ketu,Sun,Mars,,Moon,,Rahu
,,,Jupiter,Ketu,Sun Mercury Venus Saturn,Mars,,,Moon,Rahu,
,,,Jupiter,Mercury Venus Ketu,Sun Saturn,Mars,,Moon,,Rahu,
,,Jupiter,Ketu,Sun Mercury Venus Saturn,Mars,,,Moon,Rahu,,
,,Jupiter,Mercury Venus Ketu,Sun Saturn,Mars,,Moon,,Rahu,,
,Jupiter,,Mercury Venus Saturn Ketu,Sun,Mars,,Moon,,Rahu,,
,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,Moon,Rahu,,,
,Jupiter,Mercury Venus Saturn Ketu,Sun,Mars,,Moon,,Rahu,,,
Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,Moon,Rahu,,,,
Jupiter,Mercury Venus Saturn Ketu,Sun,Mars,,Moon,,Rahu,,,,
Ketu,Sun Mercury Venus Saturn,Mars,,,Moon,Rahu,,,,,Jupiter
Mercury Venus Ketu,Sun Saturn,Mars,,Moon,,Rahu,,,,,Jupiter
Sun Mercury Venus Saturn Ketu,Mars,,,Moon,,Rahu,,,,Jupiter,
Sun Saturn,Mars,,,Moon,Rahu,,,,,Jupiter,Mercury Venus Ketu
Mars,,,Moon,,Rahu,,,,Jupiter,,Sun Mercury Venus Saturn Ketu
Mars,,Moon,,Rahu,,,,,Jupiter,Mercury Venus Ketu,Sun Saturn
,,Moon,Rahu,,,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars
,Moon,,Rahu,,,,Jupiter,,Mercury Venus Saturn Ketu,Sun,Mars
,Moon,Rahu,,,,,Jupiter,Mercury Venus Ketu,Sun Saturn,Mars,
Moon,Rahu,,,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,
,Rahu,,,,Jupiter,,Mercury Venus Saturn Ketu,Sun,Mars,,Moon
Rahu,,,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,Moon
Rahu,,,,Jupiter,,Mercury Venus Saturn Ketu,Sun,Mars,,Moon,
,,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,Moon,Rahu
,,,,Jupiter,Mercury Venus Saturn Ketu,Sun,Mars,,Moon,,Rahu
,,,Jupiter,Ketu,Sun Mercury Venus Saturn,Mars,,,Moon,Rahu,
,,,Jupiter,Mercury Venus Saturn Ketu,Sun,Mars,,,Moon,Rahu,
,,Jupiter,Ketu,Sun Mercury Venus Saturn,Mars,,,Moon,Rahu,,
,,Jupiter,Mercury Venus Ketu,Sun Saturn,Mars,,,Moon,Rahu,,
,Jupiter,,Mercury Venus Saturn Ketu,Sun,Mars,,Moon,,Rahu,,
,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,Moon,Rahu,,,
,Jupiter,Mercury Venus Saturn Ketu,Sun,Mars,,,Moon,Rahu,,,
Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,Moon,Rahu,,,,
Jupiter,Mercury Venus Saturn Ketu,Sun,Mars,,,Moon,Rahu,,,,
Ketu,Sun Mercury Venus Saturn,Mars,,,Moon,Rahu,,,,,Jupiter
Mercury Venus Ketu,Sun Saturn,Mars,,,Moon,Rahu,,,,,Jupiter
Sun Mercury Venus Saturn Ketu,Mars,,,Moon,,Rahu,,,,Jupiter,
Sun Saturn,Mars,,,Moon,Rahu,,,,,Jupiter,Mercury Venus Ketu
Mars,,,Moon,,Rahu,,,,Jupiter,,Sun Mercury Venus Saturn Ketu
Mars,,,Moon,Rahu,,,,,Jupiter,Mercury Venus Ketu,Sun Saturn
,,Moon,Rahu,,,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars
,,Moon,Rahu,,,,Jupiter,,Mercury Venus Saturn Ketu,Sun,Mars
,Moon,Rahu,,,,,Jupiter,Mercury Venus Saturn Ketu,Sun,Mars,
Moon,Rahu,,,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,
Moon,Rahu,,,,Jupiter,,Mercury Venus Saturn Ketu,Sun,Mars,,
Rahu,,,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,Moon
Rahu,,,,Jupiter,,Mercury Venus Saturn Ketu,Sun,Mars,,,Moon
,,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,Moon,Rahu
,,,,Jupiter,Mercury Venus Saturn Ketu,Sun,Mars,,,Moon,Rahu
,,,Jupiter,Ketu,Sun Mercury Venus Saturn,Mars,,,Moon,Rahu,
,,,Jupiter,Mercury Venus Saturn Ketu,Sun,Mars,,,Moon,Rahu,
,,Jupiter,Ketu,Sun Mercury Venus Saturn,Mars,,,,Moon Rahu,,
,,Jupiter,Mercury Venus Ketu,Sun Saturn,Mars,,,Moon,Rahu,,
,Jupiter,,Mercury Venus Saturn Ketu,Sun,Mars,,,Moon,Rahu,,
,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,Moon,Rahu,,,
Jupiter,,Mercury Venus Saturn Ketu,Sun,Mars,,,Moon,Rahu,,,
Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,,Moon Rahu,,,,
Jupiter,Mercury Venus Saturn Ketu,Sun,Mars,,,Moon,Rahu,,,,
Ketu,Sun Mercury Venus Saturn,Mars,,,,Moon Rahu,,,,,Jupiter
Mercury Venus Ketu,Sun Saturn,Mars,,,Moon,Rahu,,,,,Jupiter
Sun Mercury Venus Saturn,Mars,,,,Moon Rahu,,,,,Jupiter,Ketu
Sun Saturn,Mars,,,Moon,Rahu,,,,,Jupiter,Mercury Venus Ketu
Mars,,,,Moon Rahu,,,,,Jupiter,Ketu,Sun Mercury Venus Saturn
Mars,,,Moon,Rahu,,,,,Jupiter,Mercury Venus Saturn Ketu,Sun
,,,Moon Rahu,,,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars
,,Moon,Rahu,,,,Jupiter,,Mercury Venus Saturn Ketu,Sun,Mars
,Moon,Rahu,,,,,Jupiter,Mercury Venus Saturn Ketu,Sun,Mars,
,Moon Rahu,,,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,
Moon,Rahu,,,,Jupiter,,Mercury Venus Saturn Ketu,Sun,Mars,,
Moon Rahu,,,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,
Rahu,,,,Jupiter,,Mercury Venus Saturn Ketu,Sun,Mars,,,Moon
,,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,,Moon Rahu
,,,,Jupiter,Mercury Venus Saturn Ketu,Sun,Mars,,,Moon,Rahu
,,,Jupiter,Ketu,Sun Mercury Venus Saturn,Mars,,,,Moon Rahu,
,,,Jupiter,Mercury Venus Saturn Ketu,Sun,Mars,,,Moon,Rahu,
,,Jupiter,Ketu,Sun Mercury Venus Saturn,Mars,,,,Moon Rahu,,
,,Jupiter,Mercury Venus Ketu,Sun Saturn,Mars,,,,Moon Rahu,,
,Jupiter,,Mercury Venus Saturn Ketu,Sun,Mars,,,Moon,Rahu,,
,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,,Moon Rahu,,,
Jupiter,,Mercury Venus Saturn Ketu,Sun,Mars,,,Moon,Rahu,,,
Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,,Moon Rahu,,,,
Jupiter,Mercury Venus Saturn Ketu,Sun,Mars,,,,Moon Rahu,,,,
Ketu,Sun Mercury Venus Saturn,Mars,,,,Moon Rahu,,,,,Jupiter
Mercury Venus Ketu,Sun Saturn,Mars,,,,Moon Rahu,,,,,Jupiter
Sun Mercury Venus Saturn,Mars,,,,Moon Rahu,,,,,Jupiter,Ketu
Sun Saturn,Mars,,,,Moon Rahu,,,,,Jupiter,Mercury Venus Ketu
Mars,,,,Moon Rahu,,,,,Jupiter,Ketu,Sun Mercury Venus Saturn
Mars,,,,Moon Rahu,,,,,Jupiter,Mercury Venus Saturn Ketu,Sun
,,,Moon Rahu,,,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars
,,Moon Rahu,,,,,Jupiter,Ketu,Mercury Venus Saturn,Sun,Mars
,,Moon Rahu,,,,,Jupiter,Mercury Venus Saturn Ketu,Sun,Mars,
,Moon Rahu,,,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,
Moon,Rahu,,,,Jupiter,,Mercury Venus Saturn Ketu,Sun,Mars,,
Moon Rahu,,,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,
Moon Rahu,,,,Jupiter,,Mercury Venus Saturn Ketu,Sun,Mars,,,
,,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,,Moon Rahu
,,,,Jupiter,Mercury Venus Saturn Ketu,Sun,Mars,,,,Moon Rahu
,,,Jupiter,Ketu,Sun Mercury Venus Saturn,Mars,,,,Moon Rahu,
,,,Jupiter,Mercury Venus Saturn Ketu,Sun,Mars,,,,Moon Rahu,
,,Jupiter,Ketu,Sun Mercury Venus Saturn,Mars,,,,Moon Rahu,,
,,Jupiter,Mercury Venus Ketu,Sun Saturn,Mars,,,,Moon Rahu,,
,Jupiter,Ketu,Mercury Venus Saturn,Sun,Mars,,,Rahu,Moon,,
,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,,Moon Rahu,,,
Jupiter,,Mercury Venus Saturn Ketu,Sun,Mars,,,,Moon Rahu,,,
Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,,Moon Rahu,,,,
Jupiter,Mercury Venus Saturn Ketu,Sun,Mars,,,,Moon Rahu,,,,
Ketu,Sun Mercury Venus Saturn,Mars,,,,Moon Rahu,,,,,Jupiter
Mercury Venus Saturn Ketu,Sun,Mars,,,,Moon Rahu,,,,,Jupiter
Sun Mercury Venus Saturn,Mars,,,,Rahu,Moon,,,,Jupiter,Ketu
Sun Venus Saturn,Mars,,,,Moon Rahu,,,,,Jupiter,Mercury Ketu
Mars,,,,Rahu,Moon,,,,Jupiter,Ketu,Sun Mercury Venus Saturn
Mars,,,,Moon Rahu,,,,,Jupiter,Mercury Venus Saturn Ketu,Sun
,,,Moon Rahu,,,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars
,,Rahu,Moon,,,,Jupiter,Ketu,Mercury Venus Saturn,Sun,Mars
,,Moon Rahu,,,,,Jupiter,Mercury Venus Saturn Ketu,Sun,Mars,
,Moon Rahu,,,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,
,Moon Rahu,,,,Jupiter,,Mercury Venus Saturn Ketu,Sun,Mars,,
Moon Rahu,,,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,
Moon Rahu,,,,Jupiter,,Mercury Venus Saturn Ketu,Sun,Mars,,,
,,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,,Moon Rahu
,,,Jupiter,,Mercury Venus Saturn Ketu,Sun,Mars,,,,Moon Rahu
,,,Jupiter,Ketu,Sun Mercury Venus Saturn,Mars,,,,Rahu,Moon
,,,Jupiter,Mercury Venus Saturn Ketu,Sun,Mars,,,,Moon Rahu,
,,Jupiter,Ketu,Sun Mercury Venus Saturn,Mars,,,,Rahu,Moon,
,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,,Moon Rahu,,
,Jupiter,Ketu,Mercury Venus Saturn,Sun,Mars,,,Rahu,Moon,,
,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,,Rahu,Moon,,
Jupiter,,Mercury Venus Saturn Ketu,Sun,Mars,,,,Moon Rahu,,,
Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,,Rahu,Moon,,,
Jupiter,Mercury Venus Saturn Ketu,Sun,Mars,,,,Moon Rahu,,,,
Ketu,Sun Mercury Venus Saturn,Mars,,,,Rahu,Moon,,,,Jupiter
Mercury Venus Saturn Ketu,Sun,Mars,,,,Moon Rahu,,,,,Jupiter
Sun Mercury Venus Saturn,Mars,,,,Rahu,Moon,,,,Jupiter,Ketu
Sun Venus Saturn,Mars,,,,Rahu,Moon,,,,Jupiter,Mercury Ketu
Mars,,,,Rahu,Moon,,,,Jupiter,Ketu,Sun Mercury Venus Saturn
Mars,,,,Moon Rahu,,,,,Jupiter,Mercury Venus Saturn Ketu,Sun
,,,Rahu,Moon,,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars
,,Rahu,Moon,,,,Jupiter,Ketu,Mercury Venus Saturn,Sun Mars,
,,Moon Rahu,,,,,Jupiter,Mercury Venus Saturn Ketu,Sun,Mars,
,Rahu,Moon,,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,
Rahu,Moon,,,,Jupiter,Ketu,Mercury Venus Saturn,Sun,Mars,,
Rahu,Moon,,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,
Moon,,,,Jupiter,Ketu,Mercury Venus Saturn,Sun,Mars,,,Rahu
Moon,,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,,Rahu
,,,Jupiter,,Mercury Venus Saturn Ketu,Sun,Mars,,,,Moon Rahu
,,,Jupiter,Ketu,Sun Mercury Venus Saturn,Mars,,,,Rahu,Moon
,,,Jupiter,Mercury Venus Saturn Ketu,Sun,Mars,,,,Rahu,Moon
,,Jupiter,Ketu,Sun Mercury Venus Saturn,Mars,,,,Rahu,Moon,
,,Jupiter,Mercury Saturn Ketu,Sun Venus,Mars,,,,Rahu,Moon,
,Jupiter,Ketu,Mercury Venus Saturn,Sun,Mars,,,Rahu,Moon,,
,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,,Rahu,Moon,,
Jupiter,,Mercury Venus Saturn Ketu,Sun,Mars,,,,Rahu,Moon,,
Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,,Rahu,Moon,,,
Jupiter,Mercury Venus Saturn Ketu,Sun,Mars,,,,Rahu,Moon,,,
Ketu,Sun Mercury Venus Saturn,Mars,,,,Rahu,Moon,,,,Jupiter
Mercury Venus Saturn Ketu,Sun,Mars,,,,Rahu,Moon,,,,Jupiter
Sun Mercury Venus Saturn,Mars,,,,Rahu,Moon,,,,Jupiter,Ketu
Sun Venus,Mars,,,,Rahu,Moon,,,,Jupiter,Mercury Saturn Ketu
Mars,,,,Rahu,Moon,,,,Jupiter,Ketu,Sun Mercury Venus Saturn
Mars,,,,Rahu,Moon,,,,Jupiter,Mercury Venus Saturn Ketu,Sun
,,,Rahu,Moon,,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars
,,Rahu,Moon,,,,Jupiter,Ketu,Sun Mercury Venus Saturn,Mars,
,,Rahu,Moon,,,,Jupiter,Mercury Venus Saturn Ketu,Sun,Mars,
,Rahu,Moon,,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,
Rahu,,Moon,,,Jupiter,Ketu,Mercury Venus Saturn,Sun,Mars,,
Rahu,Moon,,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,
,Moon,,,Jupiter,Ketu,Mercury Venus Saturn,Sun,Mars,,,Rahu
Moon,,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,,Rahu
Moon,,,Jupiter,,Mercury Venus Saturn Ketu,Sun,Mars,,,,Rahu
,,,Jupiter,Ketu,Sun Mercury Venus Saturn,Mars,,,,Rahu,Moon
,,,Jupiter,Mercury Venus Saturn Ketu,Sun,Mars,,,,Rahu,Moon
,,Jupiter,Ketu,Sun Mercury Venus Saturn,Mars,,,,Rahu,,Moon
,,Jupiter,Mercury Saturn Ketu,Sun Venus,Mars,,,,Rahu,Moon,
,Jupiter,Ketu,Mercury Venus Saturn,Sun,Mars,,,Rahu,,Moon,
,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,,Rahu,Moon,,
Jupiter,,Mercury Venus Saturn Ketu,Sun,Mars,,,,Rahu,Moon,,
Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,,Rahu,Moon,,,
Jupiter,Mercury Venus Saturn Ketu,Sun,Mars,,,,Rahu,Moon,,,
Ketu,Sun Mercury Venus Saturn,Mars,,,,Rahu,,Moon,,,Jupiter
Mercury Venus Saturn Ketu,Sun,Mars,,,,Rahu,Moon,,,,Jupiter
Sun Mercury Venus Saturn,Mars,,,,Rahu,,Moon,,,Jupiter,Ketu
Sun Venus,Mars,,,,Rahu,Moon,,,,Jupiter,Mercury Saturn Ketu
Mars,,,,Rahu,,Moon,,,Jupiter,Ketu,Sun Mercury Venus Saturn
Mars,,,,Rahu,Moon,,,,Jupiter,Mercury Venus Saturn Ketu,Sun
,,,Rahu,,Moon,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars
,,Rahu,,Moon,,,Jupiter,Ketu,Sun Mercury Venus Saturn,Mars,
,,Rahu,Moon,,,Jupiter,,Mercury Venus Saturn Ketu,Sun,Mars,
,Rahu,,Moon,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,
Rahu,,Moon,,,Jupiter,Ketu,Mercury Venus Saturn,Sun,Mars,,
Rahu,,Moon,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,
,Moon,,,Jupiter,Ketu,Mercury Venus Saturn,Sun,Mars,,,Rahu
,Moon,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,,Rahu
Moon,,,Jupiter,,Mercury Venus Saturn Ketu,Sun,Mars,,,,Rahu
Moon,,,Jupiter,Ketu,Sun Mercury Venus Saturn,Mars,,,,Rahu,
,,,Jupiter,Mercury Venus Saturn Ketu,Sun,Mars,,,,Rahu,Moon
,,Jupiter,Ketu,Sun Mercury Venus Saturn,Mars,,,,Rahu,,Moon
,,Jupiter,Mercury Saturn Ketu,Sun Venus,Mars,,,,Rahu,,Moon
,Jupiter,Ketu,Mercury Venus Saturn,Sun,Mars,,,Rahu,,Moon,
,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,,Rahu,,Moon,
Jupiter,Ketu,Mercury Venus Saturn,Sun,Mars,,,Rahu,,Moon,,
Jupiter,Ketu,Sun Mercury Venus Saturn,Mars,,,,Rahu,,Moon,,
,Mercury Venus Saturn Ketu,Sun,Mars,,,,Rahu,Moon,,,Jupiter
Ketu,Sun Mercury Venus Saturn,Mars,,,,Rahu,,Moon,,,Jupiter
Mercury Venus Saturn Ketu,Sun,Mars,,,,Rahu,,Moon,,,Jupiter
Sun Mercury Venus Saturn,Mars,,,,Rahu,,Moon,,,Jupiter,Ketu
Sun Venus,Mars,,,,Rahu,,Moon,,,Jupiter,Mercury Saturn Ketu
Mars,,,,Rahu,,Moon,,,Jupiter,Ketu,Sun Mercury Venus Saturn
Mars,,,,Rahu,,Moon,,Jupiter,,Mercury Venus Saturn Ketu,Sun
,,,Rahu,,Moon,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars
,,Rahu,,Moon,,,Jupiter,Ketu,Sun Mercury Venus Saturn,Mars,
,,Rahu,,Moon,,Jupiter,,Mercury Venus Saturn Ketu,Sun,Mars,
,Rahu,,Moon,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,
Rahu,,Moon,,,Jupiter,Ketu,Mercury Venus Saturn,Sun,Mars,,
Rahu,,Moon,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,
,Moon,,,Jupiter,Ketu,Mercury Venus Saturn,Sun,Mars,,,Rahu
,Moon,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,,Rahu
,Moon,,Jupiter,,Mercury Venus Saturn Ketu,Sun,Mars,,,,Rahu
Moon,,,Jupiter,Ketu,Sun Mercury Venus Saturn,Mars,,,,Rahu,
Moon,,,Jupiter,Mercury Venus Saturn Ketu,Sun,Mars,,,,Rahu,
,,Jupiter,Ketu,Sun Mercury Venus Saturn,Mars,,,,Rahu,,Moon
,,Jupiter,Mercury Saturn Ketu,Sun Venus,Mars,,,,Rahu,,Moon
,Jupiter,Ketu,Mercury Venus Saturn,Sun,Mars,,,Rahu,,Moon,
,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,,Rahu,,Moon,
Jupiter,Ketu,Mercury Venus Saturn,Sun,Mars,,,Rahu,,,Moon,
Jupiter,Ketu,Sun Mercury Venus Saturn,Mars,,,,Rahu,,Moon,,
,Mercury Venus Saturn Ketu,Sun,Mars,,,,Rahu,,Moon,,Jupiter
Ketu,Sun Mercury Venus Saturn,Mars,,,,Rahu,,Moon,,,Jupiter
Mercury Saturn Ketu,Sun Venus,Mars,,,,Rahu,,Moon,,,Jupiter
Sun Mercury Venus Saturn,Mars,,,,Rahu,,,Moon,,Jupiter,Ketu
Sun Venus,Mars,,,,Rahu,,Moon,,,Jupiter,Mercury Saturn Ketu
Mars,,,,Rahu,,,Moon,,Jupiter,Ketu,Sun Mercury Venus Saturn
Mars,,,,Rahu,,Moon,,Jupiter,,Mercury Venus Saturn Ketu,Sun
,,,Rahu,,Moon,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars
,,Rahu,,,Moon,,Jupiter,Ketu,Sun Mercury Venus Saturn,Mars,
,,Rahu,,Moon,,Jupiter,,Mercury Venus Saturn Ketu,Sun,Mars,
,Rahu,,Moon,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,
Rahu,,,Moon,,Jupiter,Ketu,Mercury Venus Saturn,Sun,Mars,,
Rahu,,Moon,,,Jupiter,Mercury Saturn Ketu,Sun Venus,Mars,,,
,,Moon,,Jupiter,Ketu,Mercury Venus Saturn,Sun,Mars,,,Rahu
,Moon,,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,,Rahu
,Moon,,Jupiter,Ketu,Mercury Venus Saturn,Sun,Mars,,,Rahu,
,Moon,,Jupiter,Ketu,Sun Mercury Venus Saturn,Mars,,,,Rahu,
Moon,,,Jupiter,Mercury Venus Saturn Ketu,Sun,Mars,,,,Rahu,
Moon,,Jupiter,Ketu,Sun Mercury Venus Saturn,Mars,,,,Rahu,,
,,Jupiter,Mercury Saturn Ketu,Sun Venus,Mars,,,,Rahu,,Moon
,Jupiter,Ketu,Mercury Venus Saturn,Sun,Mars,,,Rahu,,,Moon
,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,,Rahu,,Moon,
Jupiter,Ketu,Mercury Venus Saturn,Sun,Mars,,,Rahu,,,Moon,
Jupiter,Ketu,Sun Mercury Venus Saturn,Mars,,,,Rahu,,,Moon,
,Mercury Venus Saturn Ketu,Sun,Mars,,,,Rahu,,Moon,,Jupiter
Ketu,Sun Mercury Venus Saturn,Mars,,,,Rahu,,,Moon,,Jupiter
Mercury Saturn Ketu,Sun Venus,Mars,,,,Rahu,,Moon,,,Jupiter
Sun Mercury Venus Saturn,Mars,,,,Rahu,,,Moon,,Jupiter,Ketu
Sun Venus,Mars,,,,Rahu,,Moon,,,Jupiter,Mercury Saturn Ketu
Mars,,,,Rahu,,,Moon,,Jupiter,Ketu,Sun Mercury Venus Saturn
Mars,,,,Rahu,,Moon,,Jupiter,,Mercury Venus Saturn Ketu,Sun
,,,Rahu,,,Moon,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars
,,Rahu,,,Moon,,Jupiter,Ketu,Sun Mercury Venus Saturn,Mars,
,Rahu,,,Moon,,Jupiter,Ketu,Mercury Venus Saturn,Sun,Mars,
,Rahu,,,Moon,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,
Rahu,,,Moon,,Jupiter,Ketu,Mercury Venus Saturn,Sun,Mars,,
Rahu,,,Moon,,Jupiter,Mercury Saturn Ketu,Sun Venus,Mars,,,
,,Moon,,Jupiter,Ketu,Mercury Venus Saturn,Sun,Mars,,,Rahu
,,Moon,,Jupiter,Mercury Ketu,Sun Venus Saturn,Mars,,,,Rahu
,Moon,,Jupiter,Ketu,Mercury Venus Saturn,Sun,Mars,,,Rahu,
,Moon,,Jupiter,Ketu,Sun Mercury Venus Saturn,Mars,,,,Rahu,
