House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,Ketu,Venus,Mercury Saturn,Sun,Moon,Mars Jupiter,Rahu,,,,
Ketu,,Venus Saturn,Sun Mercury,,Moon Jupiter,Mars Rahu,,,,,
Ketu,Venus,Mercury Saturn,Sun,Moon,Mars Jupiter,Rahu,,,,,
,Venus Saturn,Sun Mercury,,Moon Jupiter,Mars Rahu,,,,,,Ketu
Venus,Saturn,Sun Mercury,,Moon Mars Jupiter,Rahu,,,,,,Ketu
Venus Saturn,Sun Mercury,,Moon,Mars Jupiter Rahu,,,,,,Ketu,
Saturn,Sun Mercury,,Moon Mars Jupiter,Rahu,,,,,,Ketu,Venus
Sun Mercury Saturn,,Moon,Mars Jupiter,Rahu,,,,,,Ketu,Venus
Sun Mercury,,Moon Mars Jupiter,Rahu,,,,,,Ketu,Venus,Saturn
,Moon,Mars Jupiter,Rahu,,,,,,Ketu,Venus,Sun Mercury Saturn
,Moon Mars Jupiter,Rahu,,,,,,Ketu,Venus,Saturn,Sun Mercury
Moon Jupiter,Mars Rahu,,,,,,Ketu,,Venus Saturn,Sun Mercury,
Mars Jupiter,Rahu,,,,,,Ketu,Venus,Mercury Saturn,Sun,Moon
Rahu,,,,,,Ketu,Venus,Saturn,Sun Mercury,,Moon Mars Jupiter
,,,,,Ketu,,Venus Saturn,Sun Mercury,,Moon Jupiter,Mars Rahu
,,,,,Ketu,Venus,Mercury Saturn,Sun,,Moon Mars Jupiter,Rahu
,,,,Ketu,,Venus Saturn,Sun Mercury,,Moon Jupiter,Mars Rahu,
,,,,Ketu,Venus,Mercury Saturn,Sun,,Moon Mars Jupiter,Rahu,
,,,Ketu,,Venus Saturn,Sun Mercury,,Moon Jupiter,Mars Rahu,,
,,,Ketu,Venus,Saturn,Sun Mercury,,Moon Mars Jupiter,Rahu,,
,,Ketu,,Venus Saturn,Sun Mercury,,Moon Jupiter,Mars Rahu,,,
,,Ketu,Venus,Saturn,Sun Mercury,,Moon Mars Jupiter,Rahu,,,
,Ketu,,Venus Saturn,Sun Mercury,,Moon,Mars Jupiter Rahu,,,,
,Ketu,Venus,Saturn,Sun Mercury,,Moon Mars Jupiter,Rahu,,,,
,Ketu,Venus,Mercury Saturn,Sun,,Moon Mars Jupiter,Rahu,,,,
Ketu,,Venus Saturn,Sun Mercury,,Moon Jupiter,Mars Rahu,,,,,
Ketu,Venus,Mercury Saturn,Sun,,Moon Mars Jupiter,Rahu,,,,,
,Venus Saturn,Sun Mercury,,Moon Jupiter,Mars Rahu,,,,,,Ketu
Venus,Saturn,Sun Mercury,,Moon Mars Jupiter,Rahu,,,,,,Ketu
Venus Saturn,Sun Mercury,,Jupiter,Moon Mars Rahu,,,,,,Ketu,
Saturn,Sun Mercury,,Moon Mars Jupiter,Rahu,,,,,,Ketu,Venus
Sun Mercury Saturn,,,Moon Mars Jupiter,Rahu,,,,,,Ketu,Venus
Sun Mercury,,Moon Mars Jupiter,Rahu,,,,,,Ketu,Venus,Saturn
,,Moon Mars Jupiter,Rahu,,,,,,Ketu,Venus,Sun Mercury Saturn
,Moon Mars Jupiter,Rahu,,,,,,Ketu,Venus,Saturn,Sun Mercury
Jupiter,Moon Mars Rahu,,,,,,Ketu,,Venus Saturn,Sun Mercury,
Moon Mars Jupiter,Rahu,,,,,,Ketu,Venus,Mercury Saturn,Sun,
Rahu,,,,,,Ketu,Venus,Saturn,Sun Mercury,,Moon Mars Jupiter
,,,,,Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Moon Mars Rahu
,,,,,Ketu,Venus,Mercury Saturn,Sun,,Moon Mars Jupiter,Rahu
,,,,Ketu,,Venus Saturn,Sun Mercury,,Moon Jupiter,Mars Rahu,
,,,,Ketu,Venus,Mercury Saturn,Sun,,Moon Mars Jupiter,Rahu,
,,,Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Moon Mars Rahu,,
,,,Ketu,Venus,Saturn,Sun Mercury,,Moon Mars Jupiter,Rahu,,
,,Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Moon Mars Rahu,,,
,,Ketu,Venus,Saturn,Sun Mercury,,Moon Mars Jupiter,Rahu,,,
,Ketu,,Venus Saturn,Sun Mercury,,,Moon Mars Jupiter Rahu,,,,
,Ketu,Venus,Saturn,Sun Mercury,,Moon Mars Jupiter,Rahu,,,,
,Ketu,Venus,Mercury Saturn,Sun,,Moon Mars Jupiter,Rahu,,,,
Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Moon Mars Rahu,,,,,
Ketu,Venus,Saturn,Sun Mercury,,Moon Mars Jupiter,Rahu,,,,,
,Venus Saturn,Sun Mercury,,Jupiter,Moon Mars Rahu,,,,,,Ketu
Venus,Saturn,Sun Mercury,,Moon Mars Jupiter,Rahu,,,,,,Ketu
Venus Saturn,Sun Mercury,,Jupiter,Moon Mars Rahu,,,,,,Ketu,
Saturn,Sun Mercury,,Mars Jupiter,Moon Rahu,,,,,,Ketu,Venus
Sun Mercury Saturn,,,Moon Mars Jupiter,Rahu,,,,,,Ketu,Venus
Sun Mercury,,Mars Jupiter,Moon Rahu,,,,,,Ketu,Venus,Saturn
,,Moon Mars Jupiter,Rahu,,,,,,Ketu,Venus Saturn,Sun Mercury
,Mars Jupiter,Moon Rahu,,,,,,Ketu,Venus,Saturn,Sun Mercury
Jupiter,Moon Mars Rahu,,,,,,Ketu,,Venus Saturn,Sun Mercury,
Moon Mars Jupiter,Rahu,,,,,,Ketu,Venus,Mercury Saturn,Sun,
Moon Rahu,,,,,,Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter
,,,,,Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Moon Mars Rahu
,,,,,Ketu,Venus,Mercury Saturn,Sun,,Moon Mars Jupiter,Rahu
,,,,Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Moon Mars Rahu,
,,,,Ketu,Venus,Mercury Saturn,Sun,,Moon Mars Jupiter,Rahu,
,,,Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Moon Mars Rahu,,
,,,Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter,Moon Rahu,,
,,Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Moon Mars Rahu,,,
,,Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter,Moon Rahu,,,
,Ketu,,Venus Saturn,Sun Mercury,,,Moon Mars Jupiter Rahu,,,,
,Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter,Moon Rahu,,,,
,Ketu,Venus,Mercury Saturn,Sun,,Moon Mars Jupiter,Rahu,,,,
Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Moon Mars Rahu,,,,,
Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter,Moon Rahu,,,,,
,Venus Saturn,Sun Mercury,,Jupiter,Moon Mars Rahu,,,,,,Ketu
Venus,Saturn,Sun Mercury,,Mars Jupiter,Moon Rahu,,,,,,Ketu
Venus Saturn,Sun Mercury,,Jupiter,Moon Mars Rahu,,,,,,Ketu,
Saturn,Sun Mercury,,Mars Jupiter,Moon Rahu,,,,,,Ketu,Venus
Sun Mercury,,,Mars Jupiter Rahu,Moon,,,,,Ketu,,Venus Saturn
Sun Mercury,,Mars Jupiter,Moon Rahu,,,,,,Ketu,Venus,Saturn
,,Mars Jupiter Rahu,Moon,,,,,Ketu,,Venus Saturn,Sun Mercury
,Mars Jupiter,Moon Rahu,,,,,,Ketu,Venus,Saturn,Sun Mercury
Jupiter,Moon Mars Rahu,,,,,,Ketu,,Venus Saturn,Sun Mercury,
Mars Jupiter,Moon Rahu,,,,,,Ketu,Venus,Mercury Saturn,Sun,
Moon Rahu,,,,,,Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter
,,,,,Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Moon Mars Rahu
,,,,,Ketu,Venus,Mercury Saturn,Sun,,Mars Jupiter,Moon Rahu
,,,,Ketu,,Venus Saturn,Sun Mercury,,Mars Jupiter,Moon Rahu,
,,,,Ketu,Venus,Mercury Saturn,Sun,,Mars Jupiter,Moon Rahu,
,,,Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Moon Mars Rahu,,
,,,Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter,Moon Rahu,,
,,Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu,Moon,,
,,Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter,Moon Rahu,,,
,Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu,Moon,,,
,Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter,Moon Rahu,,,,
,Ketu,Venus,Mercury Saturn,Sun,,Mars Jupiter,Moon Rahu,,,,
Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Moon Mars Rahu,,,,,
Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter,Moon Rahu,,,,,
,Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu,Moon,,,,,Ketu
Venus,Saturn,Sun Mercury,,Mars Jupiter,Moon Rahu,,,,,,Ketu
Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu,Moon,,,,,Ketu,
Saturn,Sun Mercury,,Mars Jupiter,Moon Rahu,,,,,,Ketu,Venus
Sun Mercury,,,Mars Jupiter Rahu,Moon,,,,,Ketu,,Venus Saturn
Sun Mercury,,Mars Jupiter,Moon Rahu,,,,,,Ketu,Venus,Saturn
,,Mars Jupiter Rahu,Moon,,,,,Ketu,,Venus Saturn,Sun Mercury
,Mars Jupiter,Moon Rahu,,,,,,Ketu,Venus,Saturn,Sun Mercury
Jupiter,Mars Rahu,Moon,,,,,Ketu,,Venus Saturn,Sun Mercury,
Mars Jupiter Rahu,Moon,,,,,Ketu,,Venus Saturn,Mercury,Sun,
Moon Rahu,,,,,,Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter
Moon,,,,,Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu
,,,,,Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter,Moon Rahu
,,,,Ketu,,Venus Saturn,Sun Mercury,,Mars Jupiter,Rahu,Moon
,,,,Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter,Moon Rahu,
,,,Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu,Moon,
,,,Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter,Moon Rahu,,
,,Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu,Moon,,
,,Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter,Moon Rahu,,,
,Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu,Moon,,,
,Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter,Rahu,Moon,,,
Ketu,,Venus Saturn,Mercury,Sun,,Mars Jupiter Rahu,Moon,,,,
Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu,Moon,,,,
Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter,Moon Rahu,,,,,
,Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu,Moon,,,,,Ketu
Venus,Saturn,Sun Mercury,,Mars Jupiter,Rahu,Moon,,,,,Ketu
Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu,Moon,,,,,Ketu,
Saturn,Sun Mercury,,Mars Jupiter,Rahu,Moon,,,,,Ketu,Venus
Sun Mercury,,,Mars Jupiter Rahu,Moon,,,,,Ketu,,Venus Saturn
Sun Mercury,,Mars Jupiter,Rahu,Moon,,,,,Ketu,Venus,Saturn
,Jupiter,Mars Rahu,Moon,,,,,Ketu,,Venus Saturn,Sun Mercury
,Mars Jupiter,Rahu,Moon,,,,,Ketu,Venus,Saturn,Sun Mercury
Jupiter,Mars Rahu,Moon,,,,,Ketu,,Venus Saturn,Sun Mercury,
Mars Jupiter Rahu,Moon,,,,,Ketu,,Venus Saturn,Mercury,Sun,
Rahu,Moon,,,,,Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter
Moon,,,,,Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu
Moon,,,,,Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter,Rahu
,,,,Ketu,,Venus Saturn,Sun Mercury,,Mars Jupiter,Rahu,Moon
,,,,Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter,Rahu,Moon
,,,Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu,Moon,
,,,Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter,Rahu,Moon,
,,Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu,Moon,,
,,Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter,Rahu,Moon,,
,Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu,Moon,,,
,Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter,Rahu,Moon,,,
Ketu,,Venus Saturn,Mercury,Sun,,Mars Jupiter Rahu,,Moon,,,
Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu,Moon,,,,
Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter,Rahu,Moon,,,,
,Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu,Moon,,,,,Ketu
Venus,Saturn,Sun Mercury,,Mars Jupiter,Rahu,Moon,,,,,Ketu
Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu,,Moon,,,,Ketu,
Saturn,Sun Mercury,,Mars Jupiter,Rahu,Moon,,,,,Ketu,Venus
Sun Mercury,,Jupiter,Mars Rahu,,Moon,,,,Ketu,,Venus Saturn
Sun Mercury,,Mars Jupiter,Rahu,Moon,,,,,Ketu,Venus,Saturn
,Jupiter,Mars Rahu,,Moon,,,,Ketu,,Venus Saturn,Sun Mercury
,Mars Jupiter,Rahu,Moon,,,,,Ketu,Venus,Saturn,Sun Mercury
Jupiter,Mars Rahu,Moon,,,,,Ketu,,Venus Saturn,Sun Mercury,
Mars Rahu,,Moon,,,,Ketu,,Venus Saturn,Sun Mercury,,Jupiter
Rahu,Moon,,,,,Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter
Moon,,,,,Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu
Moon,,,,Ketu,,Venus Saturn,,Sun Mercury,,Mars Jupiter Rahu,
,,,,Ketu,,Venus Saturn,Sun Mercury,,Mars Jupiter,Rahu,Moon
,,,Ketu,,Venus Saturn,,Sun Mercury,,Mars Jupiter Rahu,,Moon
,,,Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu,Moon,
,,,Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter,Rahu,Moon,
,,Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu,,Moon,
,,Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter,Rahu,Moon,,
,Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu,,Moon,,
,Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter,Rahu,Moon,,,
Ketu,,Venus Saturn,,Sun Mercury,,Mars Jupiter Rahu,,Moon,,,
Ketu,,Venus Saturn,Sun Mercury,,Mars Jupiter,Rahu,,Moon,,,
Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter,Rahu,Moon,,,,
,Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu,,Moon,,,,Ketu
Venus,Saturn,Sun Mercury,,Mars Jupiter,Rahu,Moon,,,,,Ketu
Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu,,Moon,,,,Ketu,
Saturn,Sun Mercury,,Mars Jupiter,Rahu,Moon,,,,,Ketu,Venus
Sun Mercury,,Jupiter,Mars Rahu,,Moon,,,,Ketu,,Venus Saturn
Sun Mercury,,Mars Jupiter,Rahu,,Moon,,,,Ketu,Venus,Saturn
,Jupiter,Mars Rahu,,Moon,,,,Ketu,,Venus Saturn,Sun Mercury
,Mars Jupiter,Rahu,Moon,,,,,Ketu,Venus,Saturn,Sun Mercury
Jupiter,Mars Rahu,,Moon,,,,Ketu,,Venus Saturn,Sun Mercury,
Mars Rahu,,Moon,,,,Ketu,,Venus Saturn,Sun Mercury,,Jupiter
Rahu,Moon,,,,,Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter
,Moon,,,,Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu
Moon,,,,Ketu,,Venus Saturn,,Sun Mercury,,Mars Jupiter Rahu,
Moon,,,,Ketu,,Venus Saturn,Sun Mercury,,Mars Jupiter,Rahu,
,,,Ketu,,Venus Saturn,,Sun Mercury,,Mars Jupiter Rahu,,Moon
,,,Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu,,Moon
,,,Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter,Rahu,Moon,
,,Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu,,Moon,
,,Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter,Rahu,,Moon,
,Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu,,Moon,,
,Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter,Rahu,,Moon,,
Ketu,,Venus Saturn,,Sun Mercury,,Mars Jupiter Rahu,,Moon,,,
Ketu,,Venus Saturn,Sun Mercury,,Mars Jupiter,Rahu,,Moon,,,
Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter,Rahu,Moon,,,,
,Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu,,Moon,,,,Ketu
Venus,Saturn,Sun Mercury,,Mars Jupiter,Rahu,,Moon,,,,Ketu
Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu,,Moon,,,,Ketu,
Saturn,Sun Mercury,,Mars Jupiter,Rahu,,Moon,,,,Ketu,Venus
Sun Mercury,,Jupiter,Mars Rahu,,Moon,,,,Ketu,,Venus Saturn
Sun Mercury,,Mars Jupiter,Rahu,,Moon,,,,Ketu,Venus,Saturn
,Jupiter,Mars Rahu,,Moon,,,,Ketu,,Venus Saturn,Sun Mercury
,Mars Jupiter,Rahu,,Moon,,,,Ketu,Venus,Saturn,Sun Mercury
Jupiter,Mars Rahu,,Moon,,,,Ketu,,Venus Saturn,Sun Mercury,
Mars Rahu,,Moon,,,,Ketu,,Venus Saturn,Sun Mercury,,Jupiter
Rahu,,Moon,,,,Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter
,Moon,,,,Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu
,Moon,,,Ketu,,Venus Saturn,,Sun Mercury,,Mars Jupiter Rahu,
Moon,,,,Ketu,,Venus Saturn,Sun Mercury,,Mars Jupiter,Rahu,
Moon,,,Ketu,,Venus Saturn,,Sun Mercury,,Mars Jupiter Rahu,,
,,,Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu,,Moon
,,,Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter,Rahu,,Moon
,,Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu,,Moon,
,,Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter,Rahu,,Moon,
,Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu,,,Moon,
,Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter,Rahu,,Moon,,
Ketu,,Venus Saturn,,Sun Mercury,Jupiter,Mars Rahu,,,Moon,,
Ketu,,Venus Saturn,Sun Mercury,,Mars Jupiter,Rahu,,Moon,,,
,Venus,Saturn,Sun Mercury,,Mars Jupiter Rahu,,,Moon,,,Ketu
,Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu,,Moon,,,,Ketu
Venus,Saturn,Sun Mercury,,Mars Jupiter,Rahu,,Moon,,,,Ketu
Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu,,,Moon,,,Ketu,
Saturn,Sun Mercury,,Mars Jupiter,Rahu,,Moon,,,,Ketu,Venus
Sun,Mercury,Jupiter,Mars Rahu,,,Moon,,,Ketu,,Venus Saturn
Sun Mercury,,Mars Jupiter,Rahu,,Moon,,,,Ketu,Venus,Saturn
,Jupiter,Mars Rahu,,,Moon,,,Ketu,,Venus Saturn,Sun Mercury
,Mars Jupiter,Rahu,,Moon,,,,Ketu,Venus,Saturn,Sun Mercury
Jupiter,Mars Rahu,,Moon,,,,Ketu,,Venus Saturn,Sun Mercury,
Mars Rahu,,,Moon,,,Ketu,,Venus Saturn,Sun Mercury,,Jupiter
Rahu,,Moon,,,,Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter
,Moon,,,,Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu
,Moon,,,Ketu,,Venus Saturn,,Sun Mercury,Jupiter,Mars Rahu,
Moon,,,,Ketu,,Venus Saturn,Sun Mercury,,Mars Jupiter,Rahu,
Moon,,,Ketu,,Venus Saturn,,Sun Mercury,,Mars Jupiter Rahu,,
Moon,,,Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu,,
,,,Ketu,Venus,Saturn,Sun Mercury,,Mars Jupiter,Rahu,,Moon
,,Ketu,,Venus Saturn,Sun Mercury,,Jupiter,Mars Rahu,,,Moon
